id,titulo,precio,link,imagen,método,capacidad,ram,color,timestamp
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1581845121-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=187913346643#polycard_client=search-nordic&searchVariation=187913346643&position=33&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-06-15T00:41:47.722662
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1581845121-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=187913346643#polycard_client=search-nordic&searchVariation=187913346643&position=33&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-06-15T00:41:47.723040
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra De 256gb En Caja Como Nuevo,$3.700.000,https://articulo.mercadolibre.com.co/MCO-1588528261-samsung-galaxy-s24-ultra-de-256gb-en-caja-como-nuevo-_JM?searchVariation=188094198355#polycard_client=search-nordic&searchVariation=188094198355&position=34&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-06-15T00:41:47.723455
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra De 256gb En Caja Como Nuevo,$3.700.000,https://articulo.mercadolibre.com.co/MCO-1588528261-samsung-galaxy-s24-ultra-de-256gb-en-caja-como-nuevo-_JM?searchVariation=188094198355#polycard_client=search-nordic&searchVariation=188094198355&position=34&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-06-15T00:41:47.723841
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$4.299.000,https://articulo.mercadolibre.com.co/MCO-1582800289-samsung-galaxy-s24-ultra-_JM?searchVariation=187945312641#polycard_client=search-nordic&searchVariation=187945312641&position=35&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.724228
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$4.299.000,https://articulo.mercadolibre.com.co/MCO-1582800289-samsung-galaxy-s24-ultra-_JM?searchVariation=187945312641#polycard_client=search-nordic&searchVariation=187945312641&position=35&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.724638
Galaxy_24__N/A_256GB,Galaxy 24 Ultra 256gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-2897112496-galaxy-24-ultra-256gb-_JM?searchVariation=183886713262#polycard_client=search-nordic&searchVariation=183886713262&position=36&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-06-15T00:41:47.725024
Galaxy_24__N/A_256GB,Galaxy 24 Ultra 256gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-2897112496-galaxy-24-ultra-256gb-_JM?searchVariation=183886713262#polycard_client=search-nordic&searchVariation=183886713262&position=36&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-06-15T00:41:47.725429
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$3.700.000,https://articulo.mercadolibre.com.co/MCO-1571262091-celular-samsung-s24-ultra-dual-esim-_JM?searchVariation=187589208567#polycard_client=search-nordic&searchVariation=187589208567&position=37&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.725845
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$3.700.000,https://articulo.mercadolibre.com.co/MCO-1571262091-celular-samsung-s24-ultra-dual-esim-_JM?searchVariation=187589208567#polycard_client=search-nordic&searchVariation=187589208567&position=37&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.726231
Samsung_Ga_N/A_N/A,Samsung Galaxi S24 Ultra Poco Usos Como Nuevo Único Dueño,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2866193512-samsung-galaxi-s24-ultra-poco-usos-como-nuevo-unico-dueno-_JM?searchVariation=183572867376#polycard_client=search-nordic&searchVariation=183572867376&position=38&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.726645
Samsung_Ga_N/A_N/A,Samsung Galaxi S24 Ultra Poco Usos Como Nuevo Único Dueño,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2866193512-samsung-galaxi-s24-ultra-poco-usos-como-nuevo-unico-dueno-_JM?searchVariation=183572867376#polycard_client=search-nordic&searchVariation=183572867376&position=38&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.727020
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Dual Sim 256gb 12gb Ram Negro,$3.300.000,https://articulo.mercadolibre.com.co/MCO-2892621616-samsung-galaxy-s24-ultra-dual-sim-256gb-12gb-ram-negro-_JM?searchVariation=188337024331#polycard_client=search-nordic&searchVariation=188337024331&position=39&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Negro,2025-06-15T00:41:47.727453
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Dual Sim 256gb 12gb Ram Negro,$3.300.000,https://articulo.mercadolibre.com.co/MCO-2892621616-samsung-galaxy-s24-ultra-dual-sim-256gb-12gb-ram-negro-_JM?searchVariation=188337024331#polycard_client=search-nordic&searchVariation=188337024331&position=39&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Negro,2025-06-15T00:41:47.730484
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Dual Sim,$3.800.000,https://articulo.mercadolibre.com.co/MCO-2871013408-samsung-galaxy-s24-ultra-256gb-12gb-ram-dual-sim-_JM?searchVariation=183633271564#polycard_client=search-nordic&searchVariation=183633271564&position=40&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-06-15T00:41:47.730889
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Dual Sim,$3.800.000,https://articulo.mercadolibre.com.co/MCO-2871013408-samsung-galaxy-s24-ultra-256gb-12gb-ram-dual-sim-_JM?searchVariation=183633271564#polycard_client=search-nordic&searchVariation=183633271564&position=40&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-06-15T00:41:47.731295
Samsung_S2_N/A_1TB,Samsung S24 Ultra 1 Tb,$4.500.000,https://articulo.mercadolibre.com.co/MCO-1600458915-samsung-s24-ultra-1-tb-_JM?searchVariation=188374696403#polycard_client=search-nordic&searchVariation=188374696403&position=41&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,1TB,,,2025-06-15T00:41:47.731700
Samsung_S2_N/A_1TB,Samsung S24 Ultra 1 Tb,$4.500.000,https://articulo.mercadolibre.com.co/MCO-1600458915-samsung-s24-ultra-1-tb-_JM?searchVariation=188374696403#polycard_client=search-nordic&searchVariation=188374696403&position=41&search_layout=stack&type=item&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,1TB,,,2025-06-15T00:41:47.732098
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=43&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.732519
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=43&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-06-15T00:41:47.732863
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM - Excelente (Reacondicionado),$4.000.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-black-12-gb-ram-excelente-reacondicionado/p/MCO2000058697#polycard_client=search-nordic&searchVariation=MCO2000058697&position=44&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,12GB,Negro,2025-06-15T00:41:47.733197
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM - Excelente (Reacondicionado),$4.000.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-black-12-gb-ram-excelente-reacondicionado/p/MCO2000058697#polycard_client=search-nordic&searchVariation=MCO2000058697&position=44&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,12GB,Negro,2025-06-15T00:41:47.733576
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Violeta Titanium,$3.756.000,https://www.mercadolibre.com.co/celular-samsung-galaxy-s24-ultra-12gb-256gb-violeta-titanium/p/MCO46080442#polycard_client=search-nordic&searchVariation=MCO46080442&position=45&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-06-15T00:41:47.733926
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Violeta Titanium,$3.756.000,https://www.mercadolibre.com.co/celular-samsung-galaxy-s24-ultra-12gb-256gb-violeta-titanium/p/MCO46080442#polycard_client=search-nordic&searchVariation=MCO46080442&position=45&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-06-15T00:41:47.734308
Samsung_Ga_12GB_1TB,Samsung Galaxy S24 Ultra 5G Dual SIM 1 TB titanium green 12 GB RAM,$7.700.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-1-tb-titanium-green-12-gb-ram/p/MCO29893921#polycard_client=search-nordic&searchVariation=MCO29893921&position=46&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,1TB,12GB,,2025-06-15T00:41:47.734733
Samsung_Ga_12GB_1TB,Samsung Galaxy S24 Ultra 5G Dual SIM 1 TB titanium green 12 GB RAM,$7.700.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-1-tb-titanium-green-12-gb-ram/p/MCO29893921#polycard_client=search-nordic&searchVariation=MCO29893921&position=46&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,1TB,12GB,,2025-06-15T00:41:47.735135
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=38&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Violeta,2025-06-15T00:41:47.735514
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=38&search_layout=stack&type=product&tracking_id=45eeec15-4045-4c97-aaba-a3e54d066bc1&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Violeta,2025-06-15T00:41:47.735848
